6,10,15  algorithm: [F 2D' F',3U']
6,10,16  algorithm: [R' 3U R,2F2]
6,10,17  algorithm: [B' 2R2 B,3U']
6,10,18  algorithm: L' [B' 2U B,3U2] L
6,10,19  algorithm: [B 2R2 B',3U']
6,10,20  algorithm: [3D L2 3D',2R2]
6,10,21  algorithm: [R' 3U R,2F]
6,10,22  algorithm: [3F L 3F',2R']
6,10,23  algorithm: [2R' D' 2R,3U']
6,10,24  algorithm: [2R' D2 2R,3U']
6,11,12  algorithm: [3D 2F2 3D', F]
6,11,13  algorithm: F2 [L 3F2 L',2U'] F2
6,11,14  algorithm: [L 2D' L',3U2]
6,11,15  algorithm: [L' 3B2 L,2D]
6,11,16  algorithm: [3U' F' 3U,2F2]
6,11,17  algorithm: [2U' L' 2U,3R2]
6,11,18  algorithm: [L 2D' L',3U']
6,11,19  algorithm: [B' 3U B,2D2]
6,11,20  algorithm: F' [3D L2 3D',2R2] F
6,11,21  algorithm: [3U' F' 3U,2F]
6,11,22  algorithm: F' [3F L 3F',2R'] F
6,11,23  algorithm: [2B' L2 2B,3R']
6,11,24  algorithm: L' [2U' F2 2U,3B'] L
6,12,13  algorithm: L' [L' 3D' L,2U2] L
6,12,14  algorithm: F [L' 2U L,3U2] F'
6,12,15  algorithm: L' [2U' F 2U,3B2] L
6,12,16  algorithm: [3U' F2 3U,2F2]
6,12,17  algorithm: L' [L' 3D' L,2U'] L
6,12,18  algorithm: [F' 3U F,2L2]
6,12,19  algorithm: F [2D L 2D',3L2] F'
6,12,20  algorithm: L' [B 2U B',3D2] L
6,12,21  algorithm: [3U' F2 3U,2F]
6,12,22  algorithm: F2 [3F L 3F',2R'] F2
6,12,23  algorithm: F2 [2R' D' 2R,3U'] F2
6,12,24  algorithm: [3B' L' 3B,2L]
6,13,14  algorithm: [L' 2U2 L,3U2]
6,13,15  algorithm: 
6,13,16  algorithm: L' [2U2,L' 3D2 L] L
6,13,17  algorithm: [B 3U B',2U']
6,13,18  algorithm: [R' 2F2 R,3U']
6,13,19  algorithm: B2 [B 3U B',2U'] B2
6,13,20  algorithm: L' [R' 3D' R,2U2] L
6,13,21  algorithm: [R 3U2 R',2F]
6,13,22  algorithm: [D' 2F' D,3F]
6,13,23  algorithm: L' [3F D' 3F',2U2] L
6,13,24  algorithm: L' [3F D2 3F',2U2] L
6,14,15  algorithm: [3U2,L 2D2 L']
6,14,16  algorithm: 
6,14,17  algorithm: [R' 2U R,3U2]
6,14,18  algorithm: L' [B' 2U B,3U'] L
6,14,19  algorithm: [R 2D' R',3U2]
6,14,20  algorithm: B [R' 2U R,3U2] B'
6,14,21  algorithm: [2B' D2 2B,3U2]
6,14,22  algorithm: [2B' D 2B,3U2]
6,14,23  algorithm: [L' 2B L,3U2]
6,14,24  algorithm: [2B' D' 2B,3U2]
6,15,16  algorithm: [L' 3B2 L,2F2]
6,15,17  algorithm: L' [2D B2 2D',3B2] L
6,15,18  algorithm: [R 2F2 R',3U']
6,15,19  algorithm: [B' 3U B,2D]
6,15,20  algorithm: L' [2D B' 2D',3B2] L
6,15,21  algorithm: [R' 3U2 R,2F]
6,15,22  algorithm: R2 [D' 2F' D,3F] R2
6,15,23  algorithm: L' [R' 2B R,3B2] L
6,15,24  algorithm: [D 2F' D',3B']
6,16,17  algorithm: [3D B' 3D',2F2]
6,16,18  algorithm: [3D B2 3D',2F2]
6,16,19  algorithm: [3D B 3D',2F2]
6,16,20  algorithm: [L' 3D' L,2F2]
6,16,21  algorithm: L' [D' 3B D,2F] L
6,16,22  algorithm: [R 3F' R',2F2]
6,16,23  algorithm: R2 [L' 2B L,3U2] R2
6,16,24  algorithm: [R' 3B R,2F2]
6,17,18  algorithm: [L' 2U' L,3U']
6,17,19  algorithm: [3L' 2F' 3L, B2]
6,17,20  algorithm: [3D' 2F2 3D,B']
6,17,21  algorithm: [3U B 3U',2F]
6,17,22  algorithm: L' [3R D 3R',2U] L
6,17,23  algorithm: [2B' L2 2B,3R]
6,17,24  algorithm: L' [3R D' 3R',2U] L
6,18,19  algorithm: [3U',L 2D L']
6,18,20  algorithm: [3D' 2F2 3D, B2]
6,18,21  algorithm: [R' 3U' R,2F]
6,18,22  algorithm: [2L' D2 2L,3U]
6,18,23  algorithm: [2L' D 2L,3U]
6,18,24  algorithm: [F' 2L F,3U]
6,19,20  algorithm: [B',3L' 2F' 3L]
6,19,21  algorithm: [3U B' 3U',2F]
6,19,22  algorithm: B' [2L' D2 2L,3U] B
6,19,23  algorithm: B2 [2B' L2 2B,3R] B2
6,19,24  algorithm: L' [2U B2 2U',3B'] L
6,20,21  algorithm: [3U B2 3U',2F]
6,20,22  algorithm: [3F L 3F',2R]
6,20,23  algorithm: B [2B' L2 2B,3R] B'
6,20,24  algorithm: L' [2U B 2U',3B'] L
6,21,22  algorithm: L' [D',3L' 2U' 3L] L
6,21,23  algorithm: L2 [D2,2F' 3D2 2F] L2
6,21,24  algorithm: [2L 3U 2L',D']
6,22,23  algorithm: [D',2R 3U' 2R']
6,22,24  algorithm: L' [D2,3F' 2U2 3F] L
6,23,24  algorithm: [D',2B 3U2 2B']
7,8,9  algorithm: [2B' 3L' 2B, L]
7,8,10  algorithm: [L',3F' 2R' 3F]
7,8,11  algorithm: L2 [L',2U 3R2 2U'] L2
7,8,12  algorithm: [F' 2D F,3D]
7,8,13  algorithm: [3F2,R 2B2 R']
7,8,14  algorithm: [R' 3F2 R,2B2]
7,8,15  algorithm: L2 [3B2,R 2F2 R'] L2
7,8,16  algorithm: [R' 2D2 R,3D2]
7,8,17  algorithm: [L',2D 3R2 2D']
7,8,18  algorithm: [3D 2L2 3D', L]
7,8,19  algorithm: [2B' 3L 2B, L]
7,8,20  algorithm: [B' 2D' B,3D']
7,8,21  algorithm: [2B' 3L2 2B, L]
7,8,22  algorithm: [3F',D 2B D']
7,8,23  algorithm: [D' 3F' D,2B]
7,8,24  algorithm: [3D 2L' 3D', L]
7,9,10  algorithm: [2R' 3F' 2R, F]
7,9,11  algorithm: [F2,2U' 3F2 2U]
7,9,12  algorithm: [2L' 3F 2L,F']
7,9,13  algorithm: [2D F2 2D',3F2]
7,9,14  algorithm: L2 [F 3U F',2U'] L2
7,9,15  algorithm: L2 [R' 2U R,3B2] L2
7,9,16  algorithm: L2 [F' 3D' F,2U'] L2
7,9,17  algorithm: L' [B 3U B',2U2] L
7,9,18  algorithm: L2 [B 3L2 B',2U'] L2
7,9,19  algorithm: [F' 2D' F,3L2]
7,9,20  algorithm: L2 [B' 3L2 B,2U'] L2
7,9,21  algorithm: [2F L' 2F',3L]
7,9,22  algorithm: [2D F2 2D',3F]
7,9,23  algorithm: L2 [3L D2 3L',2U'] L2
7,9,24  algorithm: L2 [3L D 3L',2U'] L2
7,10,11  algorithm: [L' 3U L,2D']
7,10,12  algorithm: [2L' 3F 2L, F2]
7,10,13  algorithm: [2D F 2D',3F2]
7,10,14  algorithm: [L 2B2 L',3U']
7,10,15  algorithm: [L' 3U L,2D2]
7,10,16  algorithm: L' [R' 3U R,2F2] L
7,10,17  algorithm: L2 [L 3U L',2U'] L2
7,10,18  algorithm: [B 2D' B',3U2]
7,10,19  algorithm: [L' 3U L,2D]
7,10,20  algorithm: [3D L 3D',2R2]
7,10,21  algorithm: L' [R' 3U R,2F] L
7,10,22  algorithm: [2D F 2D',3F]
7,10,23  algorithm: L' [2R' D' 2R,3U'] L
7,10,24  algorithm: L2 [2U' F' 2U,3B'] L2
7,11,12  algorithm: [2L' 3F 2L, F]
7,11,13  algorithm: [R' 2D' R,3F2]
7,11,14  algorithm: [F' 3U F,2D]
7,11,15  algorithm: [R2 3F2 R2,2D']
7,11,16  algorithm: [F 3D' F',2D]
7,11,17  algorithm: [2U' L2 2U,3R2]
7,11,18  algorithm: [B' 3R2 B,2D]
7,11,19  algorithm: L' [B' 3U B,2D2] L
7,11,20  algorithm: [B 3R2 B',2D]
7,11,21  algorithm: [3R' D2 3R,2D]
7,11,22  algorithm: [3R' D 3R,2D]
7,11,23  algorithm: [B' 3R B,2D]
7,11,24  algorithm: [3R' D' 3R,2D]
7,12,13  algorithm: [2D F' 2D',3F2]
7,12,14  algorithm: F2 [L 2B2 L',3U'] F2
7,12,15  algorithm: [L 3D' L',2D2]
7,12,16  algorithm: [L' 2F2 L,3D]
7,12,17  algorithm: L2 [L' 3D' L,2U'] L2
7,12,18  algorithm: [3U' L' 3U,2L2]
7,12,19  algorithm: [L 3D' L',2D]
7,12,20  algorithm: [B' 2D' B,3D2]
7,12,21  algorithm: L' [3U' F2 3U,2F] L
7,12,22  algorithm: [2D F' 2D',3F]
7,12,23  algorithm: F' [B' 3R B,2D] F
7,12,24  algorithm: [3B' L2 3B,2L]
7,13,14  algorithm: [3F2,L 2B2 L']
7,13,15  algorithm: 
7,13,16  algorithm: [3F2,L' 2F2 L]
7,13,17  algorithm: [L' 2U L,3F2]
7,13,18  algorithm: [2U' B' 2U,3F2]
7,13,19  algorithm: [2U' B2 2U,3F2]
7,13,20  algorithm: [2U' B 2U,3F2]
7,13,21  algorithm: [R' 2F' R,3F2]
7,13,22  algorithm: L2 [L' 3F' L,2U2] L2
7,13,23  algorithm: [R 2B R',3F2]
7,13,24  algorithm: L2 [3F D2 3F',2U2] L2
7,14,15  algorithm: [L' 3U2 L,2D2]
7,14,16  algorithm: 
7,14,17  algorithm: L2 [R 3B2 R',2U'] L2
7,14,18  algorithm: [B 2D' B',3U']
7,14,19  algorithm: [R' 3F2 R,2D]
7,14,20  algorithm: R' [2U' B 2U,3F2] R
7,14,21  algorithm: L' [2B' D2 2B,3U2] L
7,14,22  algorithm: [R 2D2 R',3F]
7,14,23  algorithm: [D' 3F' D,2B']
7,14,24  algorithm: L2 [R' 2U2 R,3B'] L2
7,15,16  algorithm: L2 [3B2,L 2F2 L'] L2
7,15,17  algorithm: L2 [2D B2 2D',3B2] L2
7,15,18  algorithm: [R' 3U R,2D2]
7,15,19  algorithm: L2 [L' 2D' L,3B2] L2
7,15,20  algorithm: [R 3D' R',2D2]
7,15,21  algorithm: [3B' D' 3B,2D2]
7,15,22  algorithm: [3B' D2 3B,2D2]
7,15,23  algorithm: [3B' D 3B,2D2]
7,15,24  algorithm: [L' 3B L,2D2]
7,16,17  algorithm: L2 [R' 3B2 R,2U'] L2
7,16,18  algorithm: L' [3D B2 3D',2F2] L
7,16,19  algorithm: [R 3F2 R',2D]
7,16,20  algorithm: [B' 2D' B,3D]
7,16,21  algorithm: [D 3F' D',2F]
7,16,22  algorithm: [R' 2D2 R,3F]
7,16,23  algorithm: R [R 2B R',3F2] R'
7,16,24  algorithm: L2 [R 2U2 R',3B'] L2
7,17,18  algorithm: [B',2U 3F2 2U']
7,17,19  algorithm: L2 [2D' 3B2 2D, B2] L2
7,17,20  algorithm: [2R 3F' 2R',B']
7,17,21  algorithm: L2 [3R D2 3R',2U] L2
7,17,22  algorithm: [2D' B2 2D,3F]
7,17,23  algorithm: [2B' L 2B,3R]
7,17,24  algorithm: L2 [3R D' 3R',2U] L2
7,18,19  algorithm: [L' 3U' L,2D]
7,18,20  algorithm: L [B2,3U 2B2 3U'] L'
7,18,21  algorithm: L' [R' 3U' R,2F] L
7,18,22  algorithm: [2D' B 2D,3F]
7,18,23  algorithm: L' [2L' D 2L,3U] L
7,18,24  algorithm: [3B' L2 3B,2L']
7,19,20  algorithm: L' [B',3L' 2F' 3L] L
7,19,21  algorithm: [F' 3L F,2D']
7,19,22  algorithm: [R' 2D R,3F]
7,19,23  algorithm: [3L' D2 3L,2D']
7,19,24  algorithm: [3L' D 3L,2D']
7,20,21  algorithm: L' [3U B2 3U',2F] L
7,20,22  algorithm: [U' 3F' U,2R]
7,20,23  algorithm: B [2B' L 2B,3R] B'
7,20,24  algorithm: L2 [2U B 2U',3B'] L2
7,21,22  algorithm: [L' 2F L,3F]
7,21,23  algorithm: [3R 2D 3R', D2]
7,21,24  algorithm: [3B 2D2 3B',D']
7,22,23  algorithm: [3R 2D 3R', D]
7,22,24  algorithm: [3B 2D2 3B', D2]
7,23,24  algorithm: [3B 2D2 3B', D]
8,9,10  algorithm: [F',3L' 2B' 3L]
8,9,11  algorithm: [3R' 2B 3R, F2]
8,9,12  algorithm: [L 2U L', 3D']
8,9,13  algorithm: [L' 3F2 L,2U']
8,9,14  algorithm: [3D F' 3D',2B2]
8,9,15  algorithm: L [R' 2U R,3B2] L'
8,9,16  algorithm: [L 2U L',3D2]
8,9,17  algorithm: [B' 3D' B,2U2]
8,9,18  algorithm: L [B 3L2 B',2U'] L'
8,9,19  algorithm: [2D L' 2D',3L2]
8,9,20  algorithm: [L 2U L',3D]
8,9,21  algorithm: [2F L2 2F',3L]
8,9,22  algorithm: L [3L D' 3L',2U'] L'
8,9,23  algorithm: [3D F' 3D',2B']
8,9,24  algorithm: L [3L D 3L',2U'] L'
8,10,11  algorithm: [F',3U' 2B2 3U]
8,10,12  algorithm: [F2,3U' 2B2 3U]
8,10,13  algorithm: L [L 3U L',2U2] L'
8,10,14  algorithm: [3D F2 3D',2B2]
8,10,15  algorithm: L [2U' F' 2U,3B2] L'
8,10,16  algorithm: L2 [R' 3U R,2F2] L2
8,10,17  algorithm: L [L 3U L',2U'] L'
8,10,18  algorithm: L [B' 2U B,3U2] L'
8,10,19  algorithm: L2 [B 2R2 B',3U'] L2
8,10,20  algorithm: [F' 3D' F,2R2]
8,10,21  algorithm: L2 [R' 3U R,2F] L2
8,10,22  algorithm: [3F L' 3F',2R']
8,10,23  algorithm: [3D F2 3D',2B']
8,10,24  algorithm: L [2U' F' 2U,3B'] L'
8,11,12  algorithm: [L' 2D' L,3D']
8,11,13  algorithm: L' [R' 2D' R,3F2] L
8,11,14  algorithm: [3D F 3D',2B2]
8,11,15  algorithm: [L 3B2 L',2D]
8,11,16  algorithm: [L' 2D' L,3D2]
8,11,17  algorithm: [2U' L 2U,3R2]
8,11,18  algorithm: L2 [L 2D' L',3U'] L2
8,11,19  algorithm: [B 3D' B',2D2]
8,11,20  algorithm: [L' 2D' L,3D]
8,11,21  algorithm: L2 [3U' F' 3U,2F] L2
8,11,22  algorithm: L' [3R' D 3R,2D] L
8,11,23  algorithm: [3D F 3D',2B']
8,11,24  algorithm: L [2U' F2 2U,3B'] L'
8,12,13  algorithm: [F 2U F',3D]
8,12,14  algorithm: [R' 3D' R,2B2]
8,12,15  algorithm: [F' 2D' F,3D]
8,12,16  algorithm: [R2 2B2 R2,3D']
8,12,17  algorithm: [B 2L2 B',3D]
8,12,18  algorithm: [3U' L2 3U,2L2]
8,12,19  algorithm: [B' 2L2 B,3D]
8,12,20  algorithm: L [B 2U B',3D2] L'
8,12,21  algorithm: [2L D' 2L',3D]
8,12,22  algorithm: [2L D2 2L',3D]
8,12,23  algorithm: [2L D 2L',3D]
8,12,24  algorithm: [3B' L 3B,2L]
8,13,14  algorithm: [L' 3F2 L,2B2]
8,13,15  algorithm: 
8,13,16  algorithm: [L 2U2 L', 3D2]
8,13,17  algorithm: [B' 3D' B,2U']
8,13,18  algorithm: L [R 3U R',2U2] L'
8,13,19  algorithm: L' [2U' B2 2U,3F2] L
8,13,20  algorithm: [R 2B2 R',3D]
8,13,21  algorithm: L [3F D 3F',2U2] L'
8,13,22  algorithm: [D 2B D',3F]
8,13,23  algorithm: [R' 3D2 R,2B']
8,13,24  algorithm: L [3F D2 3F',2U2] L'
8,14,15  algorithm: L [L' 2B2 L,3B2] L'
8,14,16  algorithm: 
8,14,17  algorithm: [3U' B 3U,2B2]
8,14,18  algorithm: [L' 3U L,2B2]
8,14,19  algorithm: [3U' B' 3U,2B2]
8,14,20  algorithm: [3U' B2 3U,2B2]
8,14,21  algorithm: L2 [2B' D2 2B,3U2] L2
8,14,22  algorithm: [R' 3F' R,2B2]
8,14,23  algorithm: L [D 3B D',2B'] L'
8,14,24  algorithm: [R 3B R',2B2]
8,15,16  algorithm: [L' 2D2 L,3D2]
8,15,17  algorithm: L [2D B2 2D',3B2] L'
8,15,18  algorithm: L [2D B 2D',3B2] L'
8,15,19  algorithm: [B 3D' B',2D]
8,15,20  algorithm: [R' 2B2 R,3D]
8,15,21  algorithm: L [R 2F' R',3B2] L'
8,15,22  algorithm: L' [3B' D2 3B,2D2] L
8,15,23  algorithm: [R 3D2 R',2B']
8,15,24  algorithm: [D' 2B D,3B']
8,16,17  algorithm: [R 2U R',3D2]
8,16,18  algorithm: L2 [3D B2 3D',2F2] L2
8,16,19  algorithm: [R' 2D' R,3D2]
8,16,20  algorithm: L [B 2U B',3D] L'
8,16,21  algorithm: [L' 2F' L,3D2]
8,16,22  algorithm: [2F D' 2F',3D2]
8,16,23  algorithm: [2F D2 2F',3D2]
8,16,24  algorithm: [2F D 2F',3D2]
8,17,18  algorithm: [3U 2B2 3U', B]
8,17,19  algorithm: [3L 2B' 3L', B2]
8,17,20  algorithm: [B,3R 2B 3R']
8,17,21  algorithm: L [3R D2 3R',2U] L'
8,17,22  algorithm: L [3R D 3R',2U] L'
8,17,23  algorithm: [U' 2B U,3R]
8,17,24  algorithm: L [3R D' 3R',2U] L'
8,18,19  algorithm: [3L 2B' 3L', B]
8,18,20  algorithm: [B2,3U 2B2 3U']
8,18,21  algorithm: L2 [R' 3U' R,2F] L2
8,18,22  algorithm: L2 [2L' D2 2L,3U] L2
8,18,23  algorithm: [3D' B2 3D,2B']
8,18,24  algorithm: [3B' L 3B,2L']
8,19,20  algorithm: [L' 2D L,3D]
8,19,21  algorithm: [2F L2 2F',3L']
8,19,22  algorithm: L' [R' 2D R,3F] L
8,19,23  algorithm: [3D' B 3D,2B']
8,19,24  algorithm: L [2U B2 2U',3B'] L'
8,20,21  algorithm: [2R D 2R',3D']
8,20,22  algorithm: [3F L' 3F',2R]
8,20,23  algorithm: [R' 3D R,2B']
8,20,24  algorithm: [2R D2 2R',3D']
8,21,22  algorithm: [2R' 3D' 2R, D]
8,21,23  algorithm: [D2,2F' 3D2 2F]
8,21,24  algorithm: [2L' 3D 2L,D']
8,22,23  algorithm: [L' 3F L,2B']
8,22,24  algorithm: [2L' 3D 2L, D2]
8,23,24  algorithm: [2L' 3D 2L, D]
9,10,13  algorithm: [2R' 3F 2R, F]
9,10,14  algorithm: [R' 2U' R,3U']
9,10,15  algorithm: [F',2U 3B2 2U']
9,10,16  algorithm: [3U 2F2 3U', F]
9,10,17  algorithm: B [B' 2U2 B,3U2] B'
9,10,18  algorithm: [B' 2U2 B,3U2]
9,10,19  algorithm: [3L2,B 2R2 B']
9,10,20  algorithm: [B' 3L2 B,2R2]
9,10,21  algorithm: [3U 2F 3U', F]
9,10,22  algorithm: [D' 3L D,2R']
9,10,23  algorithm: [F',3L' 2B2 3L]
9,10,24  algorithm: [F',2U 3B' 2U']
9,11,13  algorithm: [2D' 3F2 2D, F2]
9,11,14  algorithm: [3R' 2B' 3R, F2]
9,11,15  algorithm: R2 [2D' 3F2 2D, F2] R2
9,11,16  algorithm: [3R 2F' 3R', F2]
9,11,17  algorithm: 
9,11,18  algorithm: 
9,11,19  algorithm: 
9,11,20  algorithm: 
9,11,21  algorithm: [3R 2F2 3R', F2]
9,11,22  algorithm: [2D' 3F 2D, F2]
9,11,23  algorithm: [F2,3L' 2B2 3L]
9,11,24  algorithm: D' [F2,3L' 2B2 3L] D
9,12,13  algorithm: [2L' 3F' 2L,F']
9,12,14  algorithm: [3D' 2B2 3D,F']
9,12,15  algorithm: [2L 3B' 2L',F']
9,12,16  algorithm: [F,3L 2F 3L']
9,12,17  algorithm: [2U2,B' 3D2 B]
9,12,18  algorithm: B' [2U2,B' 3D2 B] B
9,12,19  algorithm: [3L2,B' 2L2 B]
9,12,20  algorithm: [B 2U2 B', 3D2]
9,12,21  algorithm: [3D 2F' 3D',F']
9,12,22  algorithm: [2L' 3F2 2L,F']
9,12,23  algorithm: [3D' 2B' 3D,F']
9,12,24  algorithm: D [3D 2F' 3D',F'] D'
9,13,14  algorithm: R [R',2B 3L' 2B'] R'
9,13,15  algorithm: F2 [R2,2U' 3R2 2U] F2
9,13,16  algorithm: [2F 3L 2F',R']
9,13,17  algorithm: B [R 3U R',2U'] B'
9,13,18  algorithm: [R 3U R',2U']
9,13,19  algorithm: [B' 2U B,3L2]
9,13,20  algorithm: [R' 3D' R,2U']
9,13,21  algorithm: [3F D 3F',2U']
9,13,22  algorithm: [2R F 2R',3F]
9,13,23  algorithm: [3F D' 3F',2U']
9,13,24  algorithm: [3F D2 3F',2U']
9,14,15  algorithm: [R',2B 3L' 2B']
9,14,16  algorithm: F' [R2,3U' 2L2 3U] F
9,14,17  algorithm: [F 3U F',2U2]
9,14,18  algorithm: [F' 2L2 F,3U']
9,14,19  algorithm: [2U' R' 2U,3L2]
9,14,20  algorithm: R' [R' 3D' R,2U'] R
9,14,21  algorithm: [2U' R' 2U,3L']
9,14,22  algorithm: R' [2R F 2R',3F] R
9,14,23  algorithm: [3R F2 3R',2B']
9,14,24  algorithm: R' [3F D2 3F',2U'] R
9,15,16  algorithm: [R',2D 3L2 2D']
9,15,17  algorithm: R' [F 3U F',2U2] R
9,15,18  algorithm: R2 [R 3U R',2U'] R2
9,15,19  algorithm: [2U' R2 2U,3L2]
9,15,20  algorithm: R2 [R' 3D' R,2U'] R2
9,15,21  algorithm: [2U' R2 2U,3L']
9,15,22  algorithm: R2 [2R F 2R',3F] R2
9,15,23  algorithm: R2 [3F D' 3F',2U'] R2
9,15,24  algorithm: [2L' F' 2L,3B']
9,16,17  algorithm: [F' 3D' F,2U2]
9,16,18  algorithm: R [R 3U R',2U'] R'
9,16,19  algorithm: [2U' R 2U,3L2]
9,16,20  algorithm: [F 2R2 F',3D]
9,16,21  algorithm: [U' 3L U,2F]
9,16,22  algorithm: R [2R F 2R',3F] R'
9,16,23  algorithm: R [3F D' 3F',2U'] R'
9,16,24  algorithm: R [3F D2 3F',2U'] R'
9,17,18  algorithm: B [F' 2L2 F,3L2] B'
9,17,19  algorithm: 
9,17,20  algorithm: [2U2,F' 3D2 F]
9,17,21  algorithm: [3R D2 3R',2U2]
9,17,22  algorithm: [3R D 3R',2U2]
9,17,23  algorithm: [F' 3R' F,2U2]
9,17,24  algorithm: [3R D' 3R',2U2]
9,18,19  algorithm: [F' 2L2 F,3L2]
9,18,20  algorithm: 
9,18,21  algorithm: [B' 2U2 B,3L']
9,18,22  algorithm: B' [3R D 3R',2U2] B
9,18,23  algorithm: B' [F' 3R' F,2U2] B
9,18,24  algorithm: [D 3L D',2L']
9,19,20  algorithm: [3L2,F 2R2 F']
9,19,21  algorithm: B2 [3R D2 3R',2U2] B2
9,19,22  algorithm: [B 2R' B',3L2]
9,19,23  algorithm: B2 [F' 3R' F,2U2] B2
9,19,24  algorithm: [B' 2L B,3L2]
9,20,21  algorithm: [B 2U2 B',3L']
9,20,22  algorithm: [D' 3L D,2R]
9,20,23  algorithm: B [F' 3R' F,2U2] B'
9,20,24  algorithm: B [3R D' 3R',2U2] B'
9,21,22  algorithm: [3L',F 2R F']
9,21,23  algorithm: [3R' 2U2 3R, D2]
9,21,24  algorithm: [3B' 2U 3B,D']
9,22,23  algorithm: [D',3F' 2U' 3F]
9,22,24  algorithm: [3B' 2U 3B, D2]
9,23,24  algorithm: [D',3R' 2U2 3R]
10,11,13  algorithm: [2D' 3F2 2D, F]
10,11,14  algorithm: [3U',R 2D R']
10,11,15  algorithm: [R' 3U' R,2D]
10,11,16  algorithm: [3R 2F' 3R', F]
10,11,17  algorithm: [B' 2R2 B,3R2]
10,11,18  algorithm: [3U2,B 2D2 B']
10,11,19  algorithm: [B' 3U2 B,2D2]
10,11,20  algorithm: F' [B' 3L2 B,2R2] F
10,11,21  algorithm: [3R 2F2 3R', F]
10,11,22  algorithm: [2D' 3F 2D, F]
10,11,23  algorithm: [D' 2R' D,3R']
10,11,24  algorithm: [F',2R 3B2 2R']
10,12,13  algorithm: [2L' 3F' 2L, F2]
10,12,14  algorithm: [3D' 2B2 3D, F2]
10,12,15  algorithm: R [F2,3U 2F2 3U'] R'
10,12,16  algorithm: [F2,3U 2F2 3U']
10,12,17  algorithm: 
10,12,18  algorithm: 
10,12,19  algorithm: 
10,12,20  algorithm: 
10,12,21  algorithm: [3D 2F' 3D', F2]
10,12,22  algorithm: [2L' 3F2 2L, F2]
10,12,23  algorithm: [3D' 2B' 3D, F2]
10,12,24  algorithm: D [3D 2F' 3D', F2] D'
10,13,14  algorithm: [F' 2U F,3U]
10,13,15  algorithm: [3B 2R 3B', R2]
10,13,16  algorithm: [3D 2R2 3D',R']
10,13,17  algorithm: [F 3R2 F',2U']
10,13,18  algorithm: [F' 2U F,3U2]
10,13,19  algorithm: F' [B' 2U B,3L2] F
10,13,20  algorithm: [3U' R 3U,2R2]
10,13,21  algorithm: F' [3F D 3F',2U'] F
10,13,22  algorithm: [3U' R 3U,2R]
10,13,23  algorithm: F' [3F D' 3F',2U'] F
10,13,24  algorithm: F' [3F D2 3F',2U'] F
10,14,15  algorithm: [3B 2R 3B', R]
10,14,16  algorithm: [3D 2R2 3D', R2]
10,14,17  algorithm: [R' 2U R,3U']
10,14,18  algorithm: F' [F' 2L2 F,3U'] F
10,14,19  algorithm: [R 2D' R',3U']
10,14,20  algorithm: [B' 3U B,2R2]
10,14,21  algorithm: [2B' D2 2B,3U']
10,14,22  algorithm: [B' 3U B,2R]
10,14,23  algorithm: [3R F 3R',2B']
10,14,24  algorithm: [2B' D' 2B,3U']
10,15,16  algorithm: [3D 2R2 3D', R]
10,15,17  algorithm: R2 [F 3R2 F',2U'] R2
10,15,18  algorithm: [F 2D' F',3U2]
10,15,19  algorithm: [F' 3L2 F,2D]
10,15,20  algorithm: [3U' R' 3U,2R2]
10,15,21  algorithm: F' [2U' R2 2U,3L'] F
10,15,22  algorithm: [3U' R' 3U,2R]
10,15,23  algorithm: R' [3R F 3R',2B'] R
10,15,24  algorithm: [2L' F2 2L,3B']
10,16,17  algorithm: F' [F' 3D' F,2U2] F
10,16,18  algorithm: R [F' 2U F,3U2] R'
10,16,19  algorithm: F' [2U' R 2U,3L2] F
10,16,20  algorithm: [3U' R2 3U,2R2]
10,16,21  algorithm: [3L' F' 3L,2F]
10,16,22  algorithm: [3U' R2 3U,2R]
10,16,23  algorithm: R2 [3R F 3R',2B'] R2
10,16,24  algorithm: R2 [2B' D' 2B,3U'] R2
10,17,18  algorithm: [F' 2U2 F,3U2]
10,17,19  algorithm: 
10,17,20  algorithm: F' [2U2,F' 3D2 F] F
10,17,21  algorithm: F' [3R D2 3R',2U2] F
10,17,22  algorithm: [B 3U2 B',2R]
10,17,23  algorithm: [D' 2R' D,3R]
10,17,24  algorithm: F' [3R D' 3R',2U2] F
10,18,19  algorithm: [3U2,F 2D2 F']
10,18,20  algorithm: 
10,18,21  algorithm: [2L' D' 2L,3U2]
10,18,22  algorithm: [2L' D2 2L,3U2]
10,18,23  algorithm: [2L' D 2L,3U2]
10,18,24  algorithm: [F' 2L F,3U2]
10,19,20  algorithm: [F' 3L2 F,2R2]
10,19,21  algorithm: [D 2R' D',3L']
10,19,22  algorithm: [B' 3U2 B,2R]
10,19,23  algorithm: B2 [D' 2R' D,3R] B2
10,19,24  algorithm: F' [B' 2L B,3L2] F
10,20,21  algorithm: [B' 3L B,2R2]
10,20,22  algorithm: F' [D' 3L D,2R] F
10,20,23  algorithm: [B 3R' B',2R2]
10,20,24  algorithm: B2 [F' 2L F,3U2] B2
10,21,22  algorithm: [F' 3L' F,2R]
10,21,23  algorithm: F [D2,3L 2D2 3L'] F'
10,21,24  algorithm: [2L 3U2 2L',D']
10,22,23  algorithm: F' [D',3F' 2U' 3F] F
10,22,24  algorithm: F2 [D2,2R' 3D2 2R] F2
10,23,24  algorithm: [D',2B 3U' 2B']
11,12,13  algorithm: [2L' 3F' 2L, F]
